date,close,open,high,low,volume,returns,volatility,rsi,ema_12,ema_26,ema_50,macd,macd_signal,macd_hist,parabolic_sar,year,calendarYear,roe,roce,peg_ratio
2017-10-11 04:00:00+00:00,39.14,38.99,39.24,38.94,67622560.0,0.004104669061057109,0.14663554702489395,61.65191740412975,38.830762395441575,38.97170762416899,39.1331809362229,-0.14094522872741777,-0.24727238603082824,0.10632715730341047,37.651851891199996,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-12 04:00:00+00:00,39.0,39.09,39.34,38.93,64500400.0,-0.0035769034236076136,0.14427477792446108,66.34920634920634,38.85692369926558,38.973998542015785,39.12594726817744,-0.11707484275020619,-0.22121223039224297,0.10413738764203678,37.799703739904,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-13 04:00:00+00:00,39.25,39.18,39.32,39.1,65576800.0,0.0064102564102563875,0.14116851386039717,76.22149837133543,38.91764196573199,38.99619407643347,39.13258492026198,-0.07855211070148016,-0.19266211066588657,0.1141099999644064,37.93572744071168,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-16 04:00:00+00:00,39.97,39.48,40.0,39.41,96486000.0,0.018343949044586028,0.1542674967172427,76.82539682539674,39.08009784376488,39.074012089106496,39.176760916525204,0.006085754658386122,-0.15289237194776925,0.15897812660615537,38.06086924545475,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-17 04:00:00+00:00,40.12,39.95,40.22,39.81,75989200.0,0.0037528146109582217,0.1547162961166549,75.82781456953632,39.24054630418195,39.15711317933397,39.22585483573468,0.08343312484797849,-0.1056080918058667,0.18904121665384518,38.25478232090927,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-18 04:00:00+00:00,39.94,40.1,40.18,39.9,65496800.0,-0.004486540378863424,0.14228371042307641,77.36486486486481,39.348418249511276,39.21897912428658,39.26255388140187,0.12943912522469958,-0.058583388010891684,0.18802251323559127,38.49060844240016,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-19 04:00:00+00:00,38.99,39.19,39.27,38.76,170336800.0,-0.023785678517776576,0.15498463118633957,56.21621621621623,39.29316269218558,39.20097364713319,39.24871611943692,0.09218904505239323,-0.028421070812993075,0.12061011586538631,38.69813542931214,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-20 04:00:00+00:00,39.06,39.15,39.44,38.99,95896584.0,0.0017953321364452268,0.14966235115188298,58.265582655826556,39.257228618844316,39.189938682181264,39.23924430985831,0.06728993666305172,-0.00927489281218866,0.07656482947524038,38.88075917779468,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-23 04:00:00+00:00,39.04,39.22,39.42,38.88,87937308.0,-0.0005120327700973704,0.14505062603210483,55.932203389830526,39.22375926676625,39.17825108273122,39.22935264414757,0.045508184035028876,0.0016835433397702458,0.043824640695258626,40.22,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-24 04:00:00+00:00,39.28,39.07,39.35,39.05,71028920.0,0.006147540983606703,0.13478137897262185,62.889518413597756,39.23242254290473,39.18615171294851,39.2318411229806,0.046270829956220894,0.010602186154031685,0.03566864380218921,40.1932,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-25 04:00:00+00:00,39.1,39.23,39.39,38.82,84828400.0,-0.0045824847250509615,0.13438409733746612,53.869969040247675,39.21202822020039,39.17948600383027,39.225426929434605,0.03254221637011767,0.014990658859711212,0.01755155751040646,40.166936,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-26 04:00:00+00:00,39.35,39.31,39.46,39.2,68002000.0,0.006393861892583175,0.1331828323164463,57.51445086705207,39.23327370855538,39.19263560756975,39.23143087673494,0.04063810098563181,0.020120583690636226,0.020517517294995583,40.11305856,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-27 04:00:00+00:00,40.76,39.82,40.9,39.67,177816800.0,0.03583227445997439,0.18072678729105193,68.9873417721519,39.468333119239674,39.313140005470714,39.3044463678324,0.15519311376895928,0.04713692834344164,0.10805618542551765,38.82,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-30 04:00:00+00:00,41.68,40.97,42.02,40.93,178803200.0,0.02257114818449457,0.19255470648693096,73.93617021276597,39.80880826609877,39.49460259320595,39.41695780582407,0.3142056728928253,0.10055358553276497,0.21365208736006033,38.8616,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-10-31 04:00:00+00:00,42.26,41.98,42.41,41.74,144187312.0,0.013915547024951902,0.19568170986952593,75.74257425742574,40.186119765145676,39.70607172509529,39.550522443275966,0.4800480400503844,0.17645578244322893,0.30359225760715547,38.987936000000005,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-01 04:00:00+00:00,41.72,42.47,42.49,41.4,134551200.0,-0.012778040700425874,0.2015977006629244,71.05263157894737,40.42220991907591,39.85970817530783,39.65165816915713,0.562501743768081,0.2536676651496408,0.30883407861844026,39.19325984,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-02 04:00:00+00:00,42.03,41.91,42.13,41.32,165573600.0,0.007430488974113247,0.19964100723536102,71.319018404908,40.669658534203464,40.02490755806755,39.76171600257723,0.6447509761359171,0.3318865077699948,0.31286446836592235,39.4569990528,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-03 04:00:00+00:00,43.13,43.5,43.57,42.78,237594524.0,0.026171782060433024,0.21359421046912996,72.89855072463772,41.048297284785505,40.2607803450604,39.916490828596714,0.7875169397251085,0.4230146263859712,0.3645023133391373,39.699639128576,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-06 05:00:00+00:00,43.56,43.09,43.75,42.93,140105224.0,0.009969858567122625,0.21406363566424796,73.9554317548747,41.43482078154815,40.51092709712601,40.082792394819066,0.9238936844221399,0.52319222522129,0.4007014592008499,40.0866752157184,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-07 05:00:00+00:00,43.7,43.48,43.81,43.4,97446000.0,0.003213957759412356,0.21341250930378283,76.33053221288519,41.78339207058776,40.75230111005812,40.246839053490376,1.0310909605296388,0.6247734220982484,0.4063175384313904,40.52627418983219,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-08 05:00:00+00:00,44.06,43.67,44.06,43.58,97638108.0,0.008237986270022812,0.21347707970804092,88.70229007633586,42.13370932830374,41.00225030931732,40.41871787943836,1.131459018986419,0.7261116985544526,0.40534732043196653,40.98599580325568,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-09 05:00:00+00:00,43.97,43.78,44.02,43.29,117930400.0,-0.0020426690876078624,0.21262977000109004,87.36681887366812,42.416263279811325,41.226176889452454,40.5778599879289,1.1900863903588714,0.8189074845477937,0.3711789058110777,41.47783647473477,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-10 05:00:00+00:00,43.67,43.78,43.85,43.57,100582000.0,-0.006822833750284252,0.21750619492835366,83.79562043795622,42.60917340519704,41.41031749139295,40.71565552790622,1.1988559138040884,0.8948977256983618,0.3039581881057266,41.89098263877721,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-13 05:00:00+00:00,43.49,43.38,43.63,43.35,67928400.0,-0.004121822761621208,0.214423396407877,81.00147275405008,42.74470156824456,41.56682072549975,40.83863148229536,1.1778808427448055,0.951494679973816,0.22638616277098955,42.23802541657286,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-14 05:00:00+00:00,42.84,43.26,43.37,42.8,99130000.0,-0.014945964589560767,0.2250817034608221,75.75757575757578,42.75936436488125,41.66251896610728,40.926893346549875,1.0968453987739721,0.9805649596898837,0.11628043908408847,42.5295413499212,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-15 05:00:00+00:00,42.27,42.49,42.58,42.1,116632400.0,-0.013305322128851493,0.23126159401640925,69.26121372031663,42.68407102444313,41.70813039595511,40.98583741918729,0.9759406284880185,0.9796400899891622,-0.0036994615011436416,44.06,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-16 05:00:00+00:00,42.78,42.8,42.97,42.58,94550000.0,0.012065294535131166,0.21038406078034552,65.11976047904194,42.69883040901292,41.788528353856684,41.06421064180208,0.9103020551562366,0.965772441514551,-0.05547038635831436,44.0208,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-17 05:00:00+00:00,42.54,42.76,42.85,42.41,87598176.0,-0.005610098176718092,0.21337585996828135,57.166666666666664,42.67439344753301,41.84484160361979,41.128389909907554,0.8295518439132152,0.9385282567574218,-0.10897641284420656,43.982384,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-20 05:00:00+00:00,42.5,42.57,42.64,42.39,65049788.0,-0.0009402914903620108,0.21351096366601954,52.19780219780222,42.64756227984015,41.89389505552294,41.18778486056635,0.753667224317212,0.9015559794445672,-0.14788875512735522,43.944736320000004,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-21 05:00:00+00:00,43.29,42.7,43.43,42.7,100525200.0,0.018588235294117572,0.21939357349982927,63.7478108581436,42.74640323643859,41.99834173679379,41.27844669380863,0.7480614996447983,0.8708570364386201,-0.12279553679382182,43.907841593600004,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-22 05:00:00+00:00,43.74,43.34,43.75,43.26,102355700.0,0.010395010395010562,0.21718199545130162,64.61538461538461,42.89927001448277,42.12854407042636,41.38419205275379,0.7707259440564087,0.8508307934100755,-0.0801048493536668,43.871684761728005,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-24 05:00:00+00:00,43.74,43.78,43.88,43.66,56106800.0,0.0,0.21809927767624243,56.42105263157894,43.0286171970375,42.24893048243838,41.48501731898069,0.7796867145991158,0.8366019636922879,-0.05691524909317214,42.1,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-27 05:00:00+00:00,43.52,43.76,43.77,43.34,82867208.0,-0.005029721079103822,0.18870597085873836,49.55947136563878,43.104216582883446,42.343827752951505,41.571800778052804,0.7603888299319408,0.8213593249802691,-0.0609704950483283,42.135600000000004,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-28 05:00:00+00:00,43.27,43.58,43.72,42.97,105715208.0,-0.0057444852941176405,0.17684376522432405,45.37634408602151,43.129722303934116,42.41293475561186,41.64397427485839,0.7167875483222588,0.8004449565205051,-0.0836574081982463,42.170488000000006,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-29 05:00:00+00:00,42.37,43.16,43.23,41.79,166665600.0,-0.02079963022879605,0.18821159892235817,33.71868978805392,43.0128397006533,42.409732882464844,41.67472937102287,0.6031068181884578,0.7609773090347005,-0.15787049084624272,43.88,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-11-30 05:00:00+00:00,42.96,42.61,43.04,42.11,166108872.0,0.013924946896389123,0.1876637631440761,41.12478031634449,43.00471038359165,42.4507486699407,41.729003874868035,0.5539617136509492,0.7195741733248818,-0.16561245967393268,43.8382,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-01 05:00:00+00:00,42.76,42.49,42.92,42.13,159037200.0,-0.004655493482309203,0.18752883033251486,41.86046511627905,42.96706211364859,42.473788944672755,41.772410099627464,0.49327316897583273,0.6743139579089996,-0.18104078893316689,43.797236,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-04 05:00:00+00:00,42.45,43.12,43.16,42.41,130169600.0,-0.00724976613657613,0.16389287032403832,40.909090909090935,42.88751316893081,42.47201734806238,41.8008554001556,0.4154958208684292,0.6225503171919313,-0.20705449632350215,43.75709128,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-05 05:00:00+00:00,42.41,42.27,42.88,42.1,109400800.0,-0.0009422850412250661,0.15893425701612102,45.79256360078273,42.814048879910075,42.467400662218594,41.826356862317624,0.3466482176914809,0.5673698859418849,-0.22072166825040396,43.7177494544,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-06 05:00:00+00:00,42.25,41.88,42.55,41.62,114240000.0,-0.003772695119075631,0.15824211225980617,49.78723404255316,42.72727140495169,42.45122290542354,41.84404556842559,0.2760484995281516,0.5091055990717233,-0.23305709954357168,43.679194465312,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-07 05:00:00+00:00,42.33,42.26,42.61,42.23,102693232.0,0.0018934911242602936,0.1545495442928399,44.73067915690865,42.66615229566859,42.44220523584534,41.86428463830527,0.2239470598232458,0.452073883714352,-0.22812682389110617,43.59682668669952,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-08 05:00:00+00:00,42.34,42.62,42.75,42.21,93420924.0,0.00023623907394298982,0.15474413636587395,47.52475247524758,42.615974719591165,42.434604669447566,41.88404919534725,0.18137005014359886,0.3979331112985125,-0.21656306115491364,43.51775361923154,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-11 05:00:00+00:00,43.17,42.3,43.22,42.2,141095200.0,0.019603212092583755,0.17103563583687623,56.93581780538302,42.70120980905849,42.48927693071944,41.937352355308214,0.2119328783390486,0.3607330615725217,-0.1488001832334731,43.44184347446228,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-12 05:00:00+00:00,42.93,43.04,43.1,42.87,77636920.0,-0.005559416261292638,0.17151256426837302,45.79439252336451,42.73640845055577,42.52203322190596,41.978406242253776,0.21437522864981418,0.3314614930150804,-0.1170862643652662,43.36896973548379,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-13 05:00:00+00:00,43.07,43.13,43.39,43.0,95273788.0,0.0032611227579781854,0.16328244071313425,41.56171284634761,42.78773041317517,42.562750116756796,42.023455830327485,0.22498029641837292,0.3101652525474478,-0.0851849561290749,41.62,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-14 05:00:00+00:00,43.06,43.1,43.28,42.91,81906164.0,-0.00023218017181325656,0.15521045691167645,41.45728643216083,42.82961817022033,42.59968992663854,42.06614586671701,0.22992824358178865,0.2941178500620966,-0.06418960648030797,41.6554,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-15 05:00:00+00:00,43.49,43.41,43.54,43.12,160677228.0,0.009986065954482148,0.15340434176693127,49.642004773269676,42.9312156381204,42.665815318676664,42.124671996469836,0.2654003194437351,0.2883743437402232,-0.022974024296488094,41.690092,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-18 05:00:00+00:00,44.11,43.72,44.3,43.72,117684456.0,0.01425615083927334,0.15840483930256433,59.210526315789416,43.1125674761227,42.77305700129127,42.206123152780165,0.33951047483142816,0.2986015702408071,0.040908904590621076,41.76408832,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-19 05:00:00+00:00,43.64,43.76,43.85,43.52,109745788.0,-0.010655180231240013,0.16432633236985833,65.37530266343828,43.19371109190917,42.837422291802056,42.26484383620273,0.35628880010711583,0.3101390164688801,0.04614978363823574,41.916243020799996,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-20 05:00:00+00:00,43.59,43.72,43.86,43.31,93902596.0,-0.0011457378551786856,0.15132563236977667,58.774373259052965,43.25467871196036,42.89328715779931,42.31901806326436,0.3613915541610524,0.32038952418842537,0.04100202997262703,42.059268439552,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-21 05:00:00+00:00,43.75,43.54,44.01,43.53,83799600.0,0.003670566643725559,0.14725584542488623,63.943661971831055,43.33088208828759,42.95687211535598,42.37742131255164,0.37400997293161,0.33111361408864487,0.04289635884296511,42.19371233317888,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-22 05:00:00+00:00,43.75,43.67,43.86,43.63,65397776.0,0.0,0.14725584542488623,70.06172839506172,43.395361839501,43.01572924711157,42.43335156524435,0.37963259238942726,0.3408174098585301,0.03881518253089716,42.32008959318814,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-26 05:00:00+00:00,42.64,42.7,42.87,42.42,132742144.0,-0.0253714285714286,0.172163192740723,52.66821345707662,43.279152215187224,42.987850558826864,42.441759252580326,0.29130165636036054,0.33091425906930977,-0.03961260270894923,44.3,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-27 05:00:00+00:00,42.65,42.53,42.7,42.43,85992852.0,0.00023452157598491397,0.17126744387540271,54.8076923076923,43.18235948878805,42.96278555487652,42.45021928620738,0.21957393391153346,0.3086461938766004,-0.08907225996506696,44.2624,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-28 05:00:00+00:00,42.77,42.75,42.96,42.62,65920800.0,0.0028135990621338536,0.15410023709622478,55.2380952380953,43.118919524228836,42.9484845205756,42.46319246756307,0.17043500365323894,0.2810039556718905,-0.11056895201865158,44.225552,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2017-12-29 05:00:00+00:00,42.31,42.63,42.65,42.31,103999688.0,-0.010755202244563944,0.15047388634306827,49.6774193548387,42.99447029493607,42.90112613643024,42.45698600275385,0.093344158505829,0.24347199606484204,-0.15012783755901304,44.18944096,2017,2017.0,0.3607018433832909,0.22347133931986668,17.340659224441858
2018-01-02 05:00:00+00:00,43.07,42.54,43.08,42.32,102223736.0,0.017962656582368286,0.1634828356588864,48.90829694323142,43.006090255227555,42.913650796081484,42.4817895457349,0.0924394591460711,0.21326548856916228,-0.12082602942309117,44.1142633216,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-03 05:00:00+00:00,43.06,43.13,43.64,42.99,118071600.0,-0.00023218017181325656,0.160999872037805,51.49425287356325,43.01438406553774,42.92450390191366,42.50515576788224,0.08988016362408047,0.18858842350699626,-0.09870825988291579,44.042092788736,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-04 05:00:00+00:00,43.26,43.14,43.37,43.02,89738400.0,0.004644681839294007,0.1614360429669189,52.154195011337855,43.0521711455708,42.94938183412234,42.53562355937205,0.10278931144846126,0.1714286010545961,-0.06863928960613483,43.97280907718656,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-05 05:00:00+00:00,43.75,43.36,43.84,43.26,94640072.0,0.011326860841424091,0.16433481239281486,57.055214723926376,43.15952946258339,43.00874514473967,42.5845832847073,0.1507843178437227,0.16729974440458842,-0.016515426560865715,43.9062967140991,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-08 05:00:00+00:00,43.59,43.59,43.9,43.48,82271200.0,-0.0036571428571428033,0.165468751460224,51.0822510822511,43.22575571566366,43.05184022203897,42.62507384747609,0.1739154936246905,0.168622894250617,0.005292599374073503,42.31,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-09 05:00:00+00:00,43.58,43.64,43.77,43.35,86336000.0,-0.0002294104152329446,0.16552488885847183,43.39152119700745,43.2802548478581,43.09099611523253,42.663490437118625,0.18925873262557502,0.1727500619306197,0.01650867069495532,42.3418,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-10 05:00:00+00:00,43.57,43.29,43.58,43.25,95839600.0,-0.00022946305644788723,0.1510912553735908,49.01408450704224,43.32483103308864,43.126505549717976,42.69992228198957,0.1983254833706667,0.17786514622359756,0.02046033714706913,42.372963999999996,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-11 05:00:00+00:00,43.82,43.65,43.87,43.62,74670916.0,0.0057378930456737365,0.15039781222883222,53.066666666666634,43.40101088568852,43.177912593257695,42.74489347093052,0.22309829243082646,0.18691177547207316,0.0361865169587533,42.403504719999994,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-12 05:00:00+00:00,44.27,44.05,44.34,43.91,101672400.0,0.010269283432222887,0.1537719150368658,56.435643564356475,43.53470153579071,43.25886202680391,42.806069430145236,0.2758395089867989,0.20469732218607475,0.07114218680072412,42.43343462559999,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-16 05:00:00+00:00,44.05,44.48,44.85,44.04,118263788.0,-0.004969505308335398,0.15535816017728912,53.52112676056334,43.61397823118784,43.317501106214415,42.85592198342128,0.2964771249734284,0.2230532827526743,0.07342384222075407,42.509697240575996,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-17 05:00:00+00:00,44.78,44.04,44.81,43.77,137547344.0,0.016572077185017076,0.16192786779643262,77.5773195876288,43.79336621207854,43.42589643111101,42.93296622742526,0.36746978096752514,0.2519365824071359,0.11553319856038924,42.65011540614144,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-18 05:00:00+00:00,44.82,44.84,45.03,44.56,124773600.0,0.0008932559178205235,0.15476832226530365,77.7493606138107,43.95130988402008,43.52921814738051,43.00846474209871,0.42209173663956534,0.2859676132644534,0.13612412337511193,42.78210848177295,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-19 05:00:00+00:00,44.62,44.65,44.9,44.35,129700400.0,-0.004462293618920143,0.15015806316416605,73.18295739348358,44.054185293236166,43.61005649171523,43.07288969499061,0.4441288015209395,0.3175998509238051,0.12652895059713437,42.96193980323112,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-22 05:00:00+00:00,44.25,44.33,44.45,44.15,108434400.0,-0.008292245629762385,0.1537102950921053,74.8717948717948,44.084310634412724,43.65748127360976,43.119911661465814,0.4268293608029623,0.3394457529040866,0.08738360789887573,43.12738461897263,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-23 05:00:00+00:00,44.26,44.33,44.86,44.21,130756584.0,0.00022598870056489417,0.15334187394786442,68.88888888888881,44.1113397688512,43.70213108442685,43.16542143365342,0.40920868442434966,0.35339833921041297,0.055810345213936685,43.27959384945482,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-24 05:00:00+00:00,43.56,44.31,44.33,43.3,204420400.0,-0.015815634884771668,0.16409524809163412,56.51041666666666,44.026518262575514,43.69159875106066,43.18116107561449,0.33491951151485466,0.34970257367081947,-0.01478306215596481,45.03,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-25 05:00:00+00:00,42.78,43.63,43.74,42.63,166116016.0,-0.017906336088154284,0.1504604251689349,44.57013574660638,43.834746215721744,43.62404854066932,43.16516963829017,0.21069767505242254,0.32190159394424056,-0.11120391889181802,44.995400000000004,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-26 05:00:00+00:00,42.88,43.0,43.0,42.52,156572044.0,0.002337540906965918,0.15065067114873915,39.20595533498765,43.68786217834869,43.568915411728604,43.15380930652661,0.11894676662008408,0.28131062847602245,-0.16236386185593837,44.900784,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-29 05:00:00+00:00,41.99,42.54,42.54,41.77,202561624.0,-0.020755597014925353,0.16772247627763598,33.1932773109244,43.42665260615138,43.45192251818208,43.10747530994866,-0.02526991203070139,0.2199945203705849,-0.2452644324012863,44.75793696,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-30 05:00:00+00:00,41.74,41.38,41.84,41.18,184192800.0,-0.005953798523458009,0.16480859512149035,31.600000000000065,43.167167584526915,43.32507710512392,43.05306535392213,-0.15790952059700203,0.1444137121730315,-0.30232323277003353,44.518902003200004,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
2018-01-31 05:00:00+00:00,41.86,41.72,42.11,41.63,129915720.0,0.0028749401054144474,0.15030062760601903,33.26810176125247,42.96606487574375,43.21652408124148,43.00562211128468,-0.2504592054977337,0.0654391286355047,-0.3158983341332384,44.185011802880005,2018,2018.0,0.5556011834209077,0.28382360005764706,3.3750671020878613
